# Model Spectrum: Old Kurucz model T = 3500.0 log(g) = 5.00000 z = 0.00
# No ISM extinction
# Normalization: A0V magnitude 9.000000 for filter 2MASS J
# 
# Wavelength (microns)   F_lambda (W/m^2/micron)   F_nu (Jy)
   180.05999756  1.078582e-20  1.166452e-04
   180.10000610  1.077619e-20  1.165929e-04
   180.13999939  1.076658e-20  1.165406e-04
   180.17999268  1.075697e-20  1.164883e-04
   180.22000122  1.074737e-20  1.164361e-04
   180.25999451  1.073779e-20  1.163839e-04
   180.30000305  1.072821e-20  1.163317e-04
   180.33999634  1.071865e-20  1.162796e-04
   180.38000488  1.070910e-20  1.162275e-04
   180.41999817  1.069955e-20  1.161754e-04
   180.46000671  1.069002e-20  1.161234e-04
   180.50000000  1.068050e-20  1.160714e-04
   180.53999329  1.067099e-20  1.160194e-04
   180.58000183  1.066149e-20  1.159675e-04
   180.61999512  1.065200e-20  1.159156e-04
   180.66000366  1.064252e-20  1.158638e-04
   180.69999695  1.063305e-20  1.158120e-04
   180.74000549  1.062359e-20  1.157602e-04
   180.77999878  1.061414e-20  1.157084e-04
   180.82000732  1.060471e-20  1.156567e-04
   180.86000061  1.059528e-20  1.156050e-04
   180.89999390  1.058586e-20  1.155534e-04
   180.94000244  1.057646e-20  1.155018e-04
   180.97999573  1.056706e-20  1.154502e-04
   181.02000427  1.055768e-20  1.153987e-04
   181.05999756  1.054830e-20  1.153471e-04
   181.10000610  1.053894e-20  1.152957e-04
   181.13999939  1.052958e-20  1.152442e-04
   181.17999268  1.052024e-20  1.151928e-04
   181.22000122  1.051091e-20  1.151415e-04
   181.25999451  1.050158e-20  1.150901e-04
   181.30000305  1.049227e-20  1.150388e-04
   181.33999634  1.048297e-20  1.149876e-04
   181.38000488  1.047368e-20  1.149363e-04
   181.41999817  1.046440e-20  1.148851e-04
   181.46000671  1.045512e-20  1.148340e-04
   181.50000000  1.044586e-20  1.147828e-04
   181.53999329  1.043661e-20  1.147317e-04
   181.58000183  1.042737e-20  1.146807e-04
   181.61999512  1.041814e-20  1.146296e-04
   181.66000366  1.040892e-20  1.145786e-04
   181.69999695  1.039971e-20  1.145277e-04
   181.74000549  1.039051e-20  1.144768e-04
   181.77999878  1.038132e-20  1.144259e-04
   181.82000732  1.037214e-20  1.143750e-04
   181.86000061  1.036297e-20  1.143242e-04
   181.89999390  1.035381e-20  1.142734e-04
   181.94000244  1.034466e-20  1.142226e-04
   181.97999573  1.033553e-20  1.141719e-04
   182.02000427  1.032640e-20  1.141212e-04
   182.05999756  1.031728e-20  1.140705e-04
   182.10000610  1.030817e-20  1.140199e-04
   182.13999939  1.029907e-20  1.139693e-04
   182.17999268  1.028998e-20  1.139188e-04
   182.22000122  1.028090e-20  1.138682e-04
   182.25999451  1.027183e-20  1.138177e-04
   182.30000305  1.026278e-20  1.137673e-04
   182.33999634  1.025373e-20  1.137169e-04
   182.38000488  1.024469e-20  1.136665e-04
   182.41999817  1.023566e-20  1.136161e-04
   182.46000671  1.022664e-20  1.135658e-04
   182.50000000  1.021763e-20  1.135155e-04
   182.53999329  1.020863e-20  1.134652e-04
   182.58000183  1.019964e-20  1.134150e-04
   182.61999512  1.019066e-20  1.133648e-04
   182.66000366  1.018169e-20  1.133147e-04
   182.69999695  1.017273e-20  1.132646e-04
   182.74000549  1.016378e-20  1.132145e-04
   182.77999878  1.015484e-20  1.131644e-04
   182.82000732  1.014591e-20  1.131144e-04
   182.86000061  1.013699e-20  1.130644e-04
   182.89999390  1.012808e-20  1.130144e-04
   182.94000244  1.011918e-20  1.129645e-04
   182.97999573  1.011029e-20  1.129146e-04
   183.02000427  1.010141e-20  1.128648e-04
   183.05999756  1.009254e-20  1.128149e-04
   183.10000610  1.008368e-20  1.127651e-04
   183.13999939  1.007482e-20  1.127154e-04
   183.17999268  1.006598e-20  1.126656e-04
   183.22000122  1.005715e-20  1.126160e-04
   183.25999451  1.004833e-20  1.125663e-04
   183.30000305  1.003951e-20  1.125167e-04
   183.33999634  1.003071e-20  1.124671e-04
   183.38000488  1.002191e-20  1.124175e-04
   183.41999817  1.001313e-20  1.123680e-04
   183.46000671  1.000436e-20  1.123185e-04
   183.50000000  9.995590e-21  1.122690e-04
   183.53999329  9.986834e-21  1.122196e-04
   183.58000183  9.978088e-21  1.121702e-04
   183.61999512  9.969352e-21  1.121208e-04
   183.66000366  9.960625e-21  1.120715e-04
   183.69999695  9.951907e-21  1.120221e-04
   183.74000549  9.943199e-21  1.119729e-04
   183.77999878  9.934501e-21  1.119236e-04
   183.82000732  9.925812e-21  1.118744e-04
   183.86000061  9.917133e-21  1.118253e-04
   183.89999390  9.908463e-21  1.117761e-04
   183.94000244  9.899802e-21  1.117270e-04
   183.97999573  9.891151e-21  1.116779e-04
   184.02000427  9.882510e-21  1.116289e-04
   184.05999756  9.873877e-21  1.115799e-04
   184.10000610  9.865254e-21  1.115309e-04
   184.13999939  9.856641e-21  1.114819e-04
   184.17999268  9.848037e-21  1.114330e-04
   184.22000122  9.839443e-21  1.113841e-04
   184.25999451  9.830858e-21  1.113353e-04
   184.30000305  9.822282e-21  1.112865e-04
   184.33999634  9.813715e-21  1.112377e-04
   184.38000488  9.805158e-21  1.111889e-04
   184.41999817  9.796610e-21  1.111402e-04
   184.46000671  9.788071e-21  1.110915e-04
   184.50000000  9.779542e-21  1.110428e-04
   184.53999329  9.771022e-21  1.109942e-04
   184.58000183  9.762511e-21  1.109456e-04
   184.61999512  9.754010e-21  1.108970e-04
   184.66000366  9.745518e-21  1.108485e-04
   184.69999695  9.737035e-21  1.108000e-04
   184.74000549  9.728561e-21  1.107516e-04
   184.77999878  9.720097e-21  1.107031e-04
   184.82000732  9.711641e-21  1.106547e-04
   184.86000061  9.703195e-21  1.106063e-04
   184.89999390  9.694758e-21  1.105580e-04
   184.94000244  9.686330e-21  1.105097e-04
   184.97999573  9.677911e-21  1.104614e-04
   185.02000427  9.669501e-21  1.104131e-04
   185.05999756  9.661101e-21  1.103649e-04
   185.10000610  9.652710e-21  1.103167e-04
   185.13999939  9.644327e-21  1.102686e-04
   185.17999268  9.635954e-21  1.102204e-04
   185.22000122  9.627590e-21  1.101724e-04
   185.25999451  9.619235e-21  1.101243e-04
   185.30000305  9.610889e-21  1.100763e-04
   185.33999634  9.602552e-21  1.100283e-04
   185.38000488  9.594224e-21  1.099803e-04
   185.41999817  9.585906e-21  1.099324e-04
   185.46000671  9.577595e-21  1.098845e-04
   185.50000000  9.569294e-21  1.098366e-04
   185.53999329  9.561003e-21  1.097887e-04
   185.58000183  9.552720e-21  1.097409e-04
   185.61999512  9.544446e-21  1.096932e-04
   185.66000366  9.536181e-21  1.096454e-04
   185.69999695  9.527924e-21  1.095977e-04
   185.74000549  9.519677e-21  1.095500e-04
   185.77999878  9.511439e-21  1.095024e-04
   185.82000732  9.503210e-21  1.094547e-04
   185.86000061  9.494989e-21  1.094071e-04
   185.89999390  9.486778e-21  1.093596e-04
   185.94000244  9.478575e-21  1.093120e-04
   185.97999573  9.470381e-21  1.092645e-04
   186.02000427  9.462196e-21  1.092171e-04
   186.05999756  9.454020e-21  1.091696e-04
   186.10000610  9.445852e-21  1.091222e-04
   186.13999939  9.437694e-21  1.090748e-04
   186.17999268  9.429544e-21  1.090275e-04
   186.22000122  9.421403e-21  1.089802e-04
   186.25999451  9.413271e-21  1.089329e-04
   186.30000305  9.405147e-21  1.088856e-04
   186.33999634  9.397033e-21  1.088384e-04
   186.38000488  9.388927e-21  1.087912e-04
   186.41999817  9.380829e-21  1.087441e-04
   186.46000671  9.372741e-21  1.086969e-04
   186.50000000  9.364661e-21  1.086498e-04
   186.53999329  9.356590e-21  1.086028e-04
   186.58000183  9.348528e-21  1.085557e-04
   186.61999512  9.340474e-21  1.085087e-04
   186.66000366  9.332429e-21  1.084617e-04
   186.69999695  9.324392e-21  1.084148e-04
   186.74000549  9.316365e-21  1.083679e-04
   186.77999878  9.308345e-21  1.083210e-04
   186.82000732  9.300335e-21  1.082741e-04
   186.86000061  9.292333e-21  1.082273e-04
   186.89999390  9.284340e-21  1.081805e-04
   186.94000244  9.276355e-21  1.081337e-04
   186.97999573  9.268378e-21  1.080870e-04
   187.02000427  9.260411e-21  1.080403e-04
   187.05999756  9.252452e-21  1.079936e-04
   187.10000610  9.244501e-21  1.079470e-04
   187.13999939  9.236560e-21  1.079003e-04
   187.17999268  9.228626e-21  1.078537e-04
   187.22000122  9.220701e-21  1.078072e-04
   187.25999451  9.212785e-21  1.077607e-04
   187.30000305  9.204876e-21  1.077142e-04
   187.33999634  9.196977e-21  1.076677e-04
   187.38000488  9.189085e-21  1.076213e-04
   187.41999817  9.181203e-21  1.075749e-04
   187.46000671  9.173329e-21  1.075285e-04
   187.50000000  9.165463e-21  1.074821e-04
   187.53999329  9.157606e-21  1.074358e-04
   187.58000183  9.149757e-21  1.073895e-04
   187.61999512  9.141916e-21  1.073433e-04
   187.66000366  9.134085e-21  1.072970e-04
   187.69999695  9.126261e-21  1.072508e-04
   187.74000549  9.118445e-21  1.072047e-04
   187.77999878  9.110638e-21  1.071585e-04
   187.82000732  9.102839e-21  1.071124e-04
   187.86000061  9.095049e-21  1.070663e-04
   187.89999390  9.087267e-21  1.070203e-04
   187.94000244  9.079493e-21  1.069743e-04
   187.97999573  9.071728e-21  1.069283e-04
   188.02000427  9.063971e-21  1.068823e-04
   188.05999756  9.056222e-21  1.068364e-04
   188.10000610  9.048481e-21  1.067905e-04
   188.13999939  9.040749e-21  1.067446e-04
   188.17999268  9.033025e-21  1.066988e-04
   188.22000122  9.025309e-21  1.066530e-04
   188.25999451  9.017602e-21  1.066072e-04
   188.30000305  9.009902e-21  1.065614e-04
   188.33999634  9.002211e-21  1.065157e-04
   188.38000488  8.994528e-21  1.064700e-04
   188.41999817  8.986854e-21  1.064243e-04
   188.46000671  8.979187e-21  1.063787e-04
   188.50000000  8.971528e-21  1.063331e-04
   188.53999329  8.963878e-21  1.062875e-04
   188.58000183  8.956236e-21  1.062420e-04
   188.61999512  8.948602e-21  1.061964e-04
   188.66000366  8.940976e-21  1.061510e-04
   188.69999695  8.933358e-21  1.061055e-04
   188.74000549  8.925748e-21  1.060601e-04
   188.77999878  8.918147e-21  1.060147e-04
   188.82000732  8.910554e-21  1.059693e-04
   188.86000061  8.902968e-21  1.059239e-04
   188.89999390  8.895391e-21  1.058786e-04
   188.94000244  8.887821e-21  1.058333e-04
   188.97999573  8.880260e-21  1.057881e-04
   189.02000427  8.872707e-21  1.057428e-04
   189.05999756  8.865162e-21  1.056976e-04
   189.10000610  8.857625e-21  1.056525e-04
   189.13999939  8.850095e-21  1.056073e-04
   189.17999268  8.842574e-21  1.055622e-04
   189.22000122  8.835061e-21  1.055171e-04
   189.25999451  8.827555e-21  1.054721e-04
   189.30000305  8.820058e-21  1.054270e-04
   189.33999634  8.812569e-21  1.053820e-04
   189.38000488  8.805088e-21  1.053371e-04
   189.41999817  8.797614e-21  1.052921e-04
   189.46000671  8.790148e-21  1.052472e-04
   189.50000000  8.782691e-21  1.052023e-04
   189.53999329  8.775241e-21  1.051575e-04
   189.58000183  8.767799e-21  1.051126e-04
   189.61999512  8.760365e-21  1.050678e-04
   189.66000366  8.752939e-21  1.050231e-04
   189.69999695  8.745521e-21  1.049783e-04
   189.74000549  8.738110e-21  1.049336e-04
   189.77999878  8.730708e-21  1.048889e-04
   189.82000732  8.723313e-21  1.048443e-04
   189.86000061  8.715926e-21  1.047996e-04
   189.89999390  8.708547e-21  1.047550e-04
   189.94000244  8.701176e-21  1.047105e-04
   189.97999573  8.693812e-21  1.046659e-04
   190.02000427  8.686456e-21  1.046214e-04
   190.05999756  8.679108e-21  1.045769e-04
   190.10000610  8.671768e-21  1.045325e-04
   190.13999939  8.664436e-21  1.044880e-04
   190.17999268  8.657111e-21  1.044436e-04
   190.22000122  8.649794e-21  1.043993e-04
   190.25999451  8.642484e-21  1.043549e-04
   190.30000305  8.635183e-21  1.043106e-04
   190.33999634  8.627889e-21  1.042663e-04
   190.38000488  8.620603e-21  1.042221e-04
   190.41999817  8.613324e-21  1.041778e-04
   190.46000671  8.606054e-21  1.041336e-04
   190.50000000  8.598791e-21  1.040894e-04
   190.53999329  8.591535e-21  1.040453e-04
   190.58000183  8.584287e-21  1.040012e-04
   190.61999512  8.577047e-21  1.039571e-04
   190.66000366  8.569815e-21  1.039130e-04
   190.69999695  8.562590e-21  1.038690e-04
   190.74000549  8.555372e-21  1.038250e-04
   190.77999878  8.548162e-21  1.037810e-04
   190.82000732  8.540960e-21  1.037370e-04
   190.86000061  8.533766e-21  1.036931e-04
   190.89999390  8.526579e-21  1.036492e-04
   190.94000244  8.519399e-21  1.036053e-04
   190.97999573  8.512227e-21  1.035615e-04
   191.02000427  8.505063e-21  1.035177e-04
   191.05999756  8.497906e-21  1.034739e-04
   191.10000610  8.490756e-21  1.034301e-04
   191.13999939  8.483614e-21  1.033864e-04
   191.17999268  8.476480e-21  1.033427e-04
   191.22000122  8.469353e-21  1.032990e-04
   191.25999451  8.462234e-21  1.032554e-04
   191.30000305  8.455122e-21  1.032117e-04
   191.33999634  8.448018e-21  1.031681e-04
   191.38000488  8.440921e-21  1.031246e-04
   191.41999817  8.433831e-21  1.030810e-04
   191.46000671  8.426748e-21  1.030375e-04
   191.50000000  8.419674e-21  1.029940e-04
   191.53999329  8.412607e-21  1.029506e-04
   191.58000183  8.405547e-21  1.029072e-04
   191.61999512  8.398494e-21  1.028638e-04
   191.66000366  8.391449e-21  1.028204e-04
   191.69999695  8.384411e-21  1.027770e-04
   191.74000549  8.377381e-21  1.027337e-04
   191.77999878  8.370358e-21  1.026904e-04
   191.82000732  8.363342e-21  1.026472e-04
   191.86000061  8.356335e-21  1.026039e-04
   191.89999390  8.349333e-21  1.025607e-04
   191.94000244  8.342340e-21  1.025175e-04
   191.97999573  8.335354e-21  1.024744e-04
   192.02000427  8.328374e-21  1.024313e-04
   192.05999756  8.321403e-21  1.023881e-04
   192.10000610  8.314438e-21  1.023451e-04
   192.13999939  8.307481e-21  1.023020e-04
   192.17999268  8.300531e-21  1.022590e-04
   192.22000122  8.293589e-21  1.022160e-04
   192.25999451  8.286653e-21  1.021730e-04
   192.30000305  8.279725e-21  1.021301e-04
   192.33999634  8.272804e-21  1.020872e-04
   192.38000488  8.265890e-21  1.020443e-04
   192.41999817  8.258984e-21  1.020014e-04
   192.46000671  8.252085e-21  1.019586e-04
   192.50000000  8.245192e-21  1.019158e-04
   192.53999329  8.238308e-21  1.018730e-04
   192.58000183  8.231430e-21  1.018303e-04
   192.61999512  8.224559e-21  1.017876e-04
   192.66000366  8.217696e-21  1.017449e-04
   192.69999695  8.210839e-21  1.017022e-04
   192.74000549  8.203991e-21  1.016596e-04
   192.77999878  8.197149e-21  1.016169e-04
   192.82000732  8.190313e-21  1.015743e-04
   192.86000061  8.183486e-21  1.015318e-04
   192.89999390  8.176666e-21  1.014892e-04
   192.94000244  8.169852e-21  1.014467e-04
   192.97999573  8.163045e-21  1.014042e-04
   193.02000427  8.156246e-21  1.013618e-04
   193.05999756  8.149453e-21  1.013193e-04
   193.10000610  8.142669e-21  1.012770e-04
   193.13999939  8.135890e-21  1.012346e-04
   193.17999268  8.129119e-21  1.011922e-04
   193.22000122  8.122355e-21  1.011499e-04
   193.25999451  8.115598e-21  1.011076e-04
   193.30000305  8.108848e-21  1.010653e-04
   193.33999634  8.102105e-21  1.010231e-04
   193.38000488  8.095369e-21  1.009809e-04
   193.41999817  8.088640e-21  1.009387e-04
   193.46000671  8.081918e-21  1.008965e-04
   193.50000000  8.075202e-21  1.008544e-04
   193.53999329  8.068495e-21  1.008122e-04
   193.58000183  8.061793e-21  1.007702e-04
   193.61999512  8.055099e-21  1.007281e-04
   193.66000366  8.048412e-21  1.006861e-04
   193.69999695  8.041732e-21  1.006440e-04
   193.74000549  8.035058e-21  1.006021e-04
   193.77999878  8.028392e-21  1.005601e-04
   193.82000732  8.021732e-21  1.005182e-04
   193.86000061  8.015079e-21  1.004763e-04
   193.89999390  8.008433e-21  1.004344e-04
   193.94000244  8.001794e-21  1.003925e-04
   193.97999573  7.995162e-21  1.003507e-04
   194.02000427  7.988537e-21  1.003089e-04
   194.05999756  7.981919e-21  1.002671e-04
   194.10000610  7.975307e-21  1.002254e-04
   194.13999939  7.968703e-21  1.001837e-04
   194.17999268  7.962105e-21  1.001420e-04
   194.22000122  7.955514e-21  1.001003e-04
   194.25999451  7.948930e-21  1.000587e-04
   194.30000305  7.942352e-21  1.000171e-04
   194.33999634  7.935781e-21  9.997545e-05
   194.38000488  7.929218e-21  9.993390e-05
   194.41999817  7.922661e-21  9.989235e-05
   194.46000671  7.916111e-21  9.985084e-05
   194.50000000  7.909567e-21  9.980934e-05
   194.53999329  7.903030e-21  9.976788e-05
   194.58000183  7.896500e-21  9.972645e-05
   194.61999512  7.889977e-21  9.968503e-05
   194.66000366  7.883460e-21  9.964365e-05
   194.69999695  7.876950e-21  9.960228e-05
   194.74000549  7.870447e-21  9.956096e-05
   194.77999878  7.863951e-21  9.951964e-05
   194.82000732  7.857461e-21  9.947837e-05
   194.86000061  7.850978e-21  9.943711e-05
   194.89999390  7.844502e-21  9.939587e-05
   194.94000244  7.838032e-21  9.935467e-05
   194.97999573  7.831569e-21  9.931348e-05
   195.02000427  7.825113e-21  9.927234e-05
   195.05999756  7.818663e-21  9.923120e-05
   195.10000610  7.812220e-21  9.919010e-05
   195.13999939  7.805784e-21  9.914901e-05
   195.17999268  7.799353e-21  9.910795e-05
   195.22000122  7.792930e-21  9.906693e-05
   195.25999451  7.786514e-21  9.902592e-05
   195.30000305  7.780104e-21  9.898496e-05
   195.33999634  7.773700e-21  9.894399e-05
   195.38000488  7.767303e-21  9.890307e-05
   195.41999817  7.760913e-21  9.886216e-05
   195.46000671  7.754530e-21  9.882130e-05
   195.50000000  7.748152e-21  9.878044e-05
   195.53999329  7.741782e-21  9.873961e-05
   195.58000183  7.735418e-21  9.869882e-05
   195.61999512  7.729060e-21  9.865803e-05
   195.66000366  7.722709e-21  9.861729e-05
   195.69999695  7.716364e-21  9.857656e-05
   195.74000549  7.710026e-21  9.853587e-05
   195.77999878  7.703695e-21  9.849518e-05
   195.82000732  7.697370e-21  9.845454e-05
   195.86000061  7.691051e-21  9.841392e-05
   195.89999390  7.684739e-21  9.837331e-05
   195.94000244  7.678433e-21  9.833274e-05
   195.97999573  7.672134e-21  9.829218e-05
   196.02000427  7.665842e-21  9.825167e-05
   196.05999756  7.659555e-21  9.821116e-05
   196.10000610  7.653276e-21  9.817069e-05
   196.13999939  7.647002e-21  9.813024e-05
   196.17999268  7.640735e-21  9.808981e-05
   196.22000122  7.634475e-21  9.804941e-05
   196.25999451  7.628221e-21  9.800903e-05
   196.30000305  7.621973e-21  9.796869e-05
   196.33999634  7.615731e-21  9.792836e-05
   196.38000488  7.609497e-21  9.788807e-05
   196.41999817  7.603268e-21  9.784778e-05
   196.46000671  7.597046e-21  9.780754e-05
   196.50000000  7.590830e-21  9.776731e-05
   196.53999329  7.584620e-21  9.772710e-05
   196.58000183  7.578417e-21  9.768694e-05
   196.61999512  7.572221e-21  9.764678e-05
   196.66000366  7.566030e-21  9.760665e-05
   196.69999695  7.559846e-21  9.756654e-05
   196.74000549  7.553668e-21  9.752648e-05
   196.77999878  7.547496e-21  9.748642e-05
   196.82000732  7.541331e-21  9.744639e-05
